Chl_a,Depth (m),FDOM Fluorescence (RFU) ,Turbidity (NTU),Actual Conductivity  (uS/cm),Specific Conductivity(uS/cm),Salinity(PSU),Resistivity(ohm·cm),Density(g/cm^3),Total Dissolved Solids (ppt),BGA-PC Fluorescence(RFU),Temperature(C),Barometric Pressure(mm Hg),Pressure (psi),Depth(m),Nitrate(NO3- -N),Nitrate(mV),External Voltage(V),BGA-PC (microg/L),bloomstatus
0.588811529,2,0,2.246508,0,0,7.00E-11,10000000,0.9957,0,1.1257,29.98,765.86,2.6255586,2.0521,50000,-262.5327,15.4271,58.58857084,0
0,2,0,2.2192423,0,0,4.00E-10,10000000,0.9955,0,1.1328,30.59,765.88,2.6267152,2.0525,50000,-268.0174,15.4259,58.91038725,0
0.003588135,2,0,2.3135102,0,0,0.00E+00,10000000,0.9957,0,1.1439,29.96,765.84,2.6284876,2.0527,50000,-259.9538,15.427,59.40784533,0
0,2,0,2.2221475,0,0,4.00E-10,10000000,0.9955,0,1.1282,30.59,765.88,2.6276164,2.0528,50000,-267.8792,15.4257,58.7020054,0
0.029443408,2,0,2.2830615,0,0,6.00E-12,10000000,0.9956,0,1.1234,30.3,765.93,2.6288338,2.0538,50000,-278.5314,15.4357,58.48571853,0
1.666047353,2,0,2.2889338,0,0,5.00E-10,10000000,0.9957,0,1.1702,29.87,765.84,2.6283495,2.0542,50000,-251.98,15.4434,60.58437281,1
1.567576824,2,0,2.2838144,0,0,4.00E-10,10000000,0.9957,0,1.1681,29.87,765.84,2.6287758,2.0544,50000,-252.1494,15.4426,60.48905725,1
1.469106294,2,0,2.278695,0,0,4.00E-10,10000000,0.9957,0,1.1659,29.87,765.85,2.6292024,2.0547,50000,-252.3187,15.4418,60.39366085,1
0.016260014,2,0,2.2808175,0,0,4.00E-10,10000000,0.9955,0,1.0612,30.62,765.91,2.6322443,2.0547,50000,-265.191,15.4189,55.63507793,0
1.717800824,2,0,2.3498793,0,0,0.00E+00,10000000,0.9956,0,1.132,30.1,765.91,2.629343,2.0548,50000,-268.3563,15.426,58.87401409,1
0.774501706,2,0,2.2178059,0,0,4.00E-10,10000000,0.9956,0,1.1442,30.29,765.93,2.6296673,2.0551,50000,-279.877,15.4265,59.42471001,0
0,2,0,2.2773793,0,0,4.00E-10,10000000,0.9955,0,1.0579,30.62,765.91,2.6322365,2.0554,50000,-265.1167,15.4179,55.48031913,0
0.728121529,2,0,2.220049,0,0,4.00E-10,10000000,0.9956,0,1.1427,30.29,765.93,2.6303043,2.0555,50000,-279.881,15.4273,59.35470354,0
0.083244547,2,0,2.2803597,0,0,2.00E-11,10000000,0.9956,0,1.1196,30.3,765.93,2.6312518,2.0556,50000,-278.7717,15.436,58.3124517,0
1.615957412,2,0,2.3408787,0,0,4.00E-12,10000000,0.9956,0,1.1326,30.1,765.91,2.6305342,2.0556,50000,-268.5168,15.426,58.9003697,1
0.351216706,2,0,2.2222009,0,0,0.00E+00,10000000,0.9957,0,1.0749,29.79,765.79,2.6306224,2.0559,50000,-247.7574,15.435,56.26806085,0
0.310334765,2,0,2.2239127,0,0,0.00E+00,10000000,0.9957,0,1.073,29.79,765.79,2.630986,2.0562,50000,-247.8183,15.435,56.17886115,0
1.653103471,2,0,2.28455,0,0,0.00E+00,10000000,0.9956,0,1.0804,30.11,765.92,2.6320052,2.0564,50000,-269.2734,15.4271,56.52093807,1
1.514114,2,0,2.3318782,0,0,2.00E-11,10000000,0.9956,0,1.1332,30.1,765.92,2.6317255,2.0564,50000,-268.6773,15.426,58.92671455,1
0.067695088,2,0,2.3885546,0,0,4.00E-10,10000000,0.9954,0,1.0983,30.69,765.87,2.631656,2.0565,50000,-260.7485,15.4326,57.34214649,0
0.023690486,2,0,2.3931944,0,0,4.00E-10,10000000,0.9954,0,1.099,30.68,765.87,2.6318016,2.0566,50000,-261.025,15.4334,57.37399142,0
0,2,0,2.3978343,0,0,4.00E-10,10000000,0.9954,0,1.0997,30.68,765.87,2.6319473,2.0567,50000,-261.3016,15.4342,57.40581794,0
0,2,0,2.2508054,0,0,0.00E+00,10000000,0.9957,0,1.1062,29.95,765.86,2.6333485,2.0573,50000,-258.3594,15.4262,57.70525056,0
0,2,0,2.2490706,0,0,0.00E+00,10000000,0.9957,0,1.1021,29.95,765.86,2.6336775,2.0576,50000,-258.2638,15.426,57.51777025,0
0.005915811,2,0,2.20172,0,0,0.00E+00,10000000,0.9957,0,1.21,29.96,765.85,2.634001,2.0583,50000,-259.5719,15.435,62.33704124,0
0,2,0,2.2594166,0,0,5.00E-11,10000000,0.9955,0,1.063,30.6,765.89,2.645212,2.0589,50000,-266.3445,15.4253,55.71947828,0
0,2,0,2.2579145,0,0,3.00E-11,10000000,0.9955,0,1.0624,30.6,765.89,2.645943,2.0594,50000,-266.3549,15.4254,55.6879659,0
0.888443471,2,0.001,2.1881852,0,0,0.00E+00,10000000,0.9957,0,1.1023,29.94,765.82,2.640201,2.0606,50000,-257.9979,15.4173,57.52827489,0
1.112212647,2,0,2.285408,0,0,4.00E-10,10000000,0.9957,0,1.0432,29.79,765.77,2.6383035,2.0606,50000,-247.6567,15.4273,54.79329567,1
1.134978529,2,0,2.289641,0,0,4.00E-10,10000000,0.9957,0,1.0413,29.79,765.77,2.639062,2.0611,50000,-247.6876,15.4268,54.70484056,1
1.718190294,2,0,2.289093,0,0,0.00E+00,10000000,0.9956,0,1.079,30.11,765.92,2.6393275,2.0615,50000,-269.1422,15.4266,56.45935183,1
0.213609118,2,0,2.215616,0,0,4.00E-10,10000000,0.9956,0,1.1383,30.11,765.94,2.6400814,2.0616,50000,-270.1592,15.4263,59.15890428,0
1.157744353,2,0,2.2938735,0,0,5.00E-10,10000000,0.9957,0,1.0394,29.79,765.77,2.6398206,2.0616,50000,-247.7185,15.4263,54.61630738,1
0.884203941,2,0.001,2.1889453,0,0,0.00E+00,10000000,0.9957,0,1.1046,29.94,765.82,2.6437218,2.0618,50000,-258.1489,15.4178,57.63093085,0
0.016847762,2,0,2.2052338,0,0,0.00E+00,10000000,0.9957,0,1.202,29.96,765.85,2.6390562,2.0618,50000,-259.6385,15.435,61.98694662,0
0.153306347,2,0,2.2125397,0,0,4.00E-10,10000000,0.9956,0,1.1424,30.11,765.94,2.640624,2.0619,50000,-270.1459,15.4261,59.34151966,0
0.093003576,2,0,2.2094636,0,0,4.00E-10,10000000,0.9956,0,1.1465,30.11,765.94,2.641167,2.0623,50000,-270.1326,15.4259,59.52383602,0
0.084981253,2,0.002,2.226575,0,0,1.00E-11,10000000,0.9955,0,1.119,30.65,765.89,2.6408138,2.0624,50000,-261.1865,15.435,58.28406503,0
0.145733388,2,0.002,2.2322204,0,0,4.00E-11,10000000,0.9955,0,1.1198,30.66,765.89,2.6411812,2.0627,50000,-261.2766,15.435,58.32273111,0
0.879964471,2,0.001,2.1897054,0,0,0.00E+00,10000000,0.9957,0,1.1068,29.94,765.82,2.6472425,2.0629,50000,-258.2998,15.4183,57.73349534,0
0.206485512,2,0.002,2.2378657,0,0,7.00E-11,10000000,0.9955,0,1.1207,30.66,765.89,2.6415486,2.0629,50000,-261.3666,15.435,58.36137911,0
0,2,0,2.246209,0,0,2.00E-11,10000000,0.9957,0,1.1294,29.86,765.84,2.6428983,2.0642,50000,-252.0519,15.4264,58.75735641,0
0.358065794,2,0,2.1606648,0,0,0.00E+00,10000000,0.9957,0,1.1689,29.77,765.74,2.6482966,2.0642,50000,-249.5743,15.4356,60.52581926,0
1.069209941,2,0,2.2283454,0,0,0.00E+00,10000000,0.9956,0,1.1819,30.07,765.9,2.6449633,2.0648,50000,-267.7675,15.4263,61.10174623,1
0.027779713,2,0,2.2087476,0,0,0.00E+00,10000000,0.9957,0,1.194,29.96,765.85,2.6441116,2.0653,50000,-259.705,15.435,61.63577782,0
0,2,0,2.2477477,0,0,4.00E-11,10000000,0.9957,0,1.1272,29.86,765.84,2.6448882,2.0656,50000,-252.168,15.4269,58.65684344,0
0.628991588,2,0,2.2488637,0,0,5.00E-11,10000000,0.9957,0,1.1251,29.98,765.86,2.6447685,2.0656,50000,-262.6533,15.4268,58.56216351,0
0.248261706,2,0.001,2.3238502,0,0,0.00E+00,10000000,0.9957,0,1.2203,29.83,765.82,2.6486435,2.0657,50000,-252.5869,15.426,62.78640599,0
1.605965882,2,0,2.3548856,0,0,0.00E+00,10000000,0.9954,0,1.0952,30.71,765.89,2.6455069,2.066,50000,-255.138,15.426,57.2037362,1
0.349598176,2,0,2.1621563,0,0,0.00E+00,10000000,0.9957,0,1.1635,29.77,765.74,2.6514833,2.0667,50000,-249.3615,15.4357,60.28367646,0
1.135221882,2,0,2.2300944,0,0,0.00E+00,10000000,0.9956,0,1.1865,30.07,765.9,2.648113,2.0669,50000,-267.5804,15.4261,61.30703862,1
0,2,0,2.2492867,0,0,6.00E-11,10000000,0.9957,0,1.125,29.86,765.84,2.646878,2.067,50000,-252.284,15.4274,58.55623908,0
0.044257794,2,0,2.1661954,0,0,0.00E+00,10000000,0.9956,0,1.1172,30.08,765.9,2.648306,2.0681,50000,-268.7311,15.4344,58.20227765,0
0.270922388,2,0.001,2.3162124,0,0,0.00E+00,10000000,0.9957,0,1.2162,29.83,765.82,2.65461,2.0687,50000,-252.572,15.426,62.60698059,0
1.201233824,2,0,2.2318437,0,0,0.00E+00,10000000,0.9956,0,1.1912,30.07,765.9,2.6512625,2.0691,50000,-267.3934,15.4259,61.51195532,1
0.341130588,2,0,2.1636477,0,0,0.00E+00,10000000,0.9957,0,1.158,29.77,765.74,2.65467,2.0691,50000,-249.1487,15.4357,60.04101927,0
0.067482994,2,0,2.1715496,0,0,0.00E+00,10000000,0.9956,0,1.1155,30.08,765.9,2.650078,2.0692,50000,-268.7572,15.4343,58.12510159,0
1.623293176,2,0,2.281405,0,0,5.00E-10,10000000,0.9954,0,1.1482,30.67,765.87,2.6526654,2.0706,50000,-263.2087,15.4346,59.60261198,1
0.368457435,2,0,2.2251024,0,0,0.00E+00,10000000,0.9957,0,1.139,29.76,765.75,2.6538918,2.0715,50000,-245.2927,15.435,59.19087642,0
0.042166624,2,0,2.1968744,0,0,4.00E-11,10000000,0.9956,0,1.1369,30.1,765.94,2.653462,2.0717,50000,-271.4249,15.426,59.09315911,0
0.03786018,2,0,2.38747,0,0,4.00E-11,10000000,0.9956,0,1.0808,30.26,765.88,2.6546717,2.0717,50000,-279.218,15.4263,56.53856457,0
1.729725706,2,0,2.2762172,0,0,5.00E-10,10000000,0.9954,0,1.1518,30.67,765.87,2.6545892,2.0719,50000,-263.4258,15.435,59.76292319,1
0.023907018,2,0,2.3917427,0,0,3.00E-11,10000000,0.9956,0,1.0769,30.26,765.88,2.655088,2.072,50000,-279.1933,15.4259,56.35950351,0
0,2,0,2.1940029,0,0,3.00E-11,10000000,0.9956,0,1.1379,30.1,765.94,2.6542747,2.0723,50000,-271.5379,15.426,59.13907504,0
0.367705941,2,0,2.2213244,0,0,0.00E+00,10000000,0.9957,0,1.1387,29.76,765.75,2.6553476,2.0724,50000,-245.4674,15.4352,59.17607656,0
0.636488176,2,0,2.2949996,0,0,2.00E-11,10000000,0.9955,0,1.1286,30.56,765.89,2.655176,2.0726,50000,-268.9851,15.427,58.71878793,0
0.678017882,2,0,2.2988431,0,0,5.00E-12,10000000,0.9955,0,1.1305,30.56,765.89,2.6578715,2.0745,50000,-268.9442,15.4267,58.80654313,0
0.011289796,2,0.001,2.1923,0,0,0.00E+00,10000000,0.9957,0,1.1264,29.87,765.86,2.6600628,2.0758,50000,-255.1844,15.4272,58.62148525,0
0.719547706,2,0,2.3026867,0,0,0.00E+00,10000000,0.9955,0,1.1325,30.56,765.89,2.660567,2.0764,50000,-268.9032,15.4264,58.89423339,0
0.568275506,2,0,2.2000194,0,0,0.00E+00,10000000,0.9957,0,1.1248,29.94,765.86,2.711272,2.0775,50000,-261.3002,15.426,58.55045454,0
0.554675235,2,0,2.1986868,0,0,0.00E+00,10000000,0.9957,0,1.1238,29.94,765.86,2.7148902,2.0778,50000,-261.482,15.426,58.50159727,0
0.2566524,2,0,2.2099369,0,0,5.00E-11,10000000,0.9956,0,1.0972,30.31,765.95,2.661819,2.0778,50000,-282.5224,15.4426,57.29369149,0
0.162289188,2,0.001,2.284975,0,0,0.00E+00,10000000,0.9956,0,1.0773,30.09,765.92,2.6736202,2.0784,50000,-269.9023,15.442,56.37845266,0
0.091742182,2,0,2.158101,0,0,5.00E-11,10000000,0.9956,0,1.18,30.28,765.93,2.6632805,2.0786,50000,-278.5309,15.4263,61.01859582,0
0.189820165,2,0,2.2070975,0,0,3.00E-11,10000000,0.9956,0,1.0998,30.31,765.95,2.663031,2.0787,50000,-282.623,15.4434,57.41255412,0
0.669171706,2,0,2.2512197,0,0,2.00E-11,10000000,0.9957,0,1.1245,29.98,765.86,2.663978,2.0792,50000,-262.7739,15.4265,58.5357544,0
0.104082088,2,0.002,2.284639,0,0,0.00E+00,10000000,0.9956,0,1.0736,30.09,765.92,2.6758587,2.0795,50000,-269.9225,15.443,56.20866416,0
1.092017,2,0,2.214133,0,0,0.00E+00,10000000,0.9957,0,1.1601,29.95,765.84,2.6647518,2.0797,50000,-258.7629,15.426,60.13235929,1
0.006097139,2,0,2.3231297,0,0,4.00E-10,10000000,0.9957,0,1.0891,29.86,765.84,2.6651158,2.0799,50000,-255.4375,15.435,56.92184354,0
0.048310329,2,0,2.3169246,0,0,4.00E-10,10000000,0.9957,0,1.0915,29.86,765.84,2.665238,2.08,50000,-255.1939,15.4353,57.03362784,0
0.094174353,2,0,2.222274,0,0,0.00E+00,10000000,0.9957,0,1.0843,29.77,765.75,2.6656754,2.0801,50000,-246.3602,15.4259,56.70263566,0
0.064565682,2,0,2.152328,0,0,4.00E-11,10000000,0.9956,0,1.1829,30.28,765.93,2.6656494,2.0803,50000,-278.4828,15.4261,61.14412932,0
1.708556059,2,0,2.3565505,0,0,0.00E+00,10000000,0.9954,0,1.0943,30.71,765.89,2.6658804,2.0803,50000,-255.282,15.426,57.16169658,1
1.909307176,2,0,2.2890258,0,0,4.00E-10,10000000,0.9956,0,1.0135,30.31,765.96,2.6661546,2.0805,50000,-281.5125,15.4341,53.39681684,1
1.069904353,2,0,2.164668,0,0,0.00E+00,10000000,0.9957,0,1.168,29.93,765.85,2.6687012,2.0813,50000,-258.8194,15.4331,60.48706592,1
1.166572176,2,0,2.2098737,0,0,0.00E+00,10000000,0.9957,0,1.1632,29.95,765.84,2.6670506,2.0813,50000,-258.7557,15.426,60.27045471,1
0.152749159,2,0,2.223185,0,0,0.00E+00,10000000,0.9957,0,1.0887,29.77,765.75,2.6680038,2.0817,50000,-246.4306,15.4261,56.90394851,0
0.037389182,2,0,2.1465547,0,0,2.00E-11,10000000,0.9956,0,1.1857,30.28,765.93,2.668018,2.082,50000,-278.4347,15.4259,61.26952812,0
1.090863941,2,0,2.1628833,0,0,0.00E+00,10000000,0.9957,0,1.1718,29.93,765.85,2.668655,2.0822,50000,-258.7834,15.4339,60.6559053,1
1.241127294,2,0,2.205614,0,0,0.00E+00,10000000,0.9957,0,1.1663,29.95,765.84,2.6693494,2.083,50000,-258.7484,15.426,60.40837157,1
0.211323941,2,0,2.224096,0,0,0.00E+00,10000000,0.9957,0,1.0931,29.77,765.75,2.6703324,2.0834,50000,-246.501,15.4264,57.10489448,0
2.011185765,2,0,2.295551,0,0,4.00E-10,10000000,0.9956,0,1.0038,30.31,765.96,2.6699529,2.0836,50000,-281.6648,15.4346,52.9322591,1
0.367259218,2,0,2.3395724,0,0,4.00E-10,10000000,0.9956,0,1.121,30.27,765.9,2.6715443,2.0837,50000,-280.3913,15.4279,58.37887479,0
0.730503529,2,0,2.1994095,0,0,0.00E+00,10000000,0.9957,0,1.1446,29.93,765.85,2.6713562,2.0838,50000,-257.4389,15.4344,59.44007807,0
0.710876824,2,0,2.201233,0,0,0.00E+00,10000000,0.9957,0,1.1445,29.93,765.85,2.6722963,2.0844,50000,-257.3717,15.4349,59.43429454,0
0.691250118,2,0,2.2030563,0,0,0.00E+00,10000000,0.9957,0,1.1443,29.93,765.85,2.6732364,2.0851,50000,-257.3045,15.4353,59.42851969,0
0.391782118,2,0,2.347521,0,0,4.00E-10,10000000,0.9956,0,1.1167,30.27,765.9,2.6744897,2.0857,50000,-280.5478,15.4273,58.17950354,0
0.680200471,2,0,2.247532,0,0,0.00E+00,10000000,0.9956,0,1.0987,30.09,765.93,2.676199,2.0867,50000,-268.7275,15.4279,57.36071964,0
0.416305024,2,0,2.35547,0,0,5.00E-10,10000000,0.9956,0,1.1123,30.27,765.9,2.6774352,2.0878,50000,-280.7043,15.4267,57.97976632,0
0.678161941,2,0,2.2433982,0,0,0.00E+00,10000000,0.9956,0,1.0989,30.09,765.93,2.6773767,2.0878,50000,-268.6886,15.4274,57.3713308,0
0.676123353,2,0,2.2392645,0,0,0.00E+00,10000000,0.9956,0,1.0991,30.09,765.93,2.6785545,2.0889,50000,-268.6498,15.4268,57.38194092,0
0,2,0,2.3669207,0,0,3.00E-11,10000000,0.9957,0,1.12,29.85,765.81,2.6819212,2.0891,50000,-252.2989,15.4356,58.3333993,0
0.642174059,2,0.001,2.2474017,0,0,5.00E-10,10000000,0.9956,0,1.1128,30.24,765.92,2.6812234,2.0902,50000,-278.1447,15.4346,58.00544532,0
0.640444353,2,0,2.2494771,0,0,5.00E-10,10000000,0.9956,0,1.1132,30.24,765.92,2.6815908,2.0905,50000,-278.1882,15.4341,58.02256132,0
0.638714765,2,0,2.2515528,0,0,4.00E-10,10000000,0.9956,0,1.1136,30.24,765.92,2.6819582,2.0907,50000,-278.2317,15.4336,58.03967921,0
0,2,0.001,2.192089,0,0,0.00E+00,10000000,0.9957,0,1.124,29.87,765.86,2.6830437,2.092,50000,-255.2938,15.4265,58.5121396,0
0,2,0,2.3619945,0,0,5.00E-11,10000000,0.9957,0,1.1219,29.85,765.81,2.6861978,2.0922,50000,-252.2848,15.4359,58.41742163,0
0,2,0,2.0943987,0,0,0.00E+00,10000000,0.9957,0,1.1527,29.78,765.75,2.6870596,2.0949,50000,-247.7307,15.4351,59.80136403,0
0.842866353,2,0,2.16724,0,0,1.00E-11,10000000,0.9957,0,1.0926,29.98,765.87,2.686435,2.095,50000,-259.6339,15.4341,57.08208377,0
0.032039841,2,0,2.1030047,0,0,0.00E+00,10000000,0.9957,0,1.1525,29.78,765.75,2.6882365,2.0957,50000,-247.745,15.4347,59.79500883,0
0.870747059,2,0,2.1648026,0,0,0.00E+00,10000000,0.9957,0,1.0908,29.98,765.87,2.6886432,2.0966,50000,-259.471,15.4344,57.00197246,0
0.154172235,2,0,2.1883333,0,0,4.00E-11,10000000,0.9957,0,1.106,29.87,765.83,2.6890233,2.0967,50000,-251.4212,15.4357,57.69595708,0
0.097876447,2,0,2.1842668,0,0,3.00E-11,10000000,0.9957,0,1.103,29.87,765.83,2.69153,2.0985,50000,-251.302,15.4356,57.56005203,0
1.065599294,0.5,0,2.2295587,0,0,0.00E+00,10000000,0.9957,0,1.0615,29.89,765.03,0.38831675,0.4763,50000,-240.3825,15.4273,55.64818624,1
1.034074941,0.5,0,2.2304642,0,0,0.00E+00,10000000,0.9957,0,1.0598,29.89,765.03,0.38867766,0.4766,50000,-240.3707,15.4266,55.56815049,1
0.953241118,0.5,0,2.2562978,0,0,0.00E+00,10000000,0.9957,0,1.0997,29.88,765.04,0.39144644,0.4802,50000,-240.5512,15.4427,57.40805729,0
0.032949906,0.5,0,2.1996255,0,0,0.00E+00,10000000,0.9957,0,1.1341,29.87,765.08,0.40757313,0.4806,50000,-240.2858,15.4347,58.96736457,0
0.905036412,0.5,0,2.250248,0,0,0.00E+00,10000000,0.9957,0,1.0997,29.88,765.05,0.39328992,0.4809,50000,-240.5351,15.4419,57.40597333,0
2.115725882,0.5,0,2.1841562,0,0,0.00E+00,10000000,0.9956,0,1.1043,30.29,765.16,0.4080054,0.4833,50000,-241.6738,15.4262,57.61531371,1
0.252560647,0.5,0,2.1478298,0,0,0.00E+00,10000000,0.9957,0,1.0774,29.88,765.09,0.41199937,0.4846,50000,-240.4078,15.4269,56.38516504,0
1.812798412,0.5,0.001,2.2828894,0,0,6.00E-11,10000000,0.9954,0,1.1689,30.83,765.25,0.42881584,0.4856,50000,-203.5877,15.435,60.52584148,1
0.003355867,0.5,0,2.2920506,0,0,2.00E-11,10000000,0.9955,0,1.1123,30.48,765.27,0.40015694,0.4856,50000,-235.1845,15.4264,57.98111201,0
0.268689782,0.5,0,2.1418886,0,0,0.00E+00,10000000,0.9957,0,1.0746,29.88,765.09,0.4141901,0.4859,50000,-240.3649,15.4264,56.2564363,0
1.049592882,0.5,0.001,2.265133,0,0,0.00E+00,10000000,0.9957,0,1.1155,29.96,765.11,0.40225822,0.4869,50000,-239.9562,15.4423,58.12610045,1
0.005014269,0.5,0,2.1932118,0,0,0.00E+00,10000000,0.9957,0,1.1369,29.87,765.08,0.42344588,0.4943,50000,-240.2822,15.435,59.09570199,0
0.636987529,0.5,0,2.1631205,0,0,3.00E-11,10000000,0.9956,0,1.1394,30.12,765.11,0.39935246,0.5032,50000,-241.6323,15.4345,59.2081247,0
0,0.5,0,2.186798,0,0,0.00E+00,10000000,0.9957,0,1.1398,29.87,765.08,0.43931863,0.5081,50000,-240.2786,15.4352,59.22388682,0
0.995288765,0.5,0.001,2.263383,0,0,0.00E+00,10000000,0.9957,0,1.1163,29.96,765.11,0.43402755,0.5093,50000,-240.0235,15.4412,58.16460865,0
0.005623254,0.5,0,2.28722,0,0,4.00E-11,10000000,0.9955,0,1.1123,30.48,765.27,0.44388777,0.5165,50000,-235.2061,15.4267,57.9837488,0
0.650542706,0.5,0,2.164809,0,0,4.00E-11,10000000,0.9956,0,1.1375,30.12,765.11,0.43040338,0.5179,50000,-241.6828,15.4342,59.12336838,0
0.019242818,0.5,0,2.2735834,0,0,0.00E+00,10000000,0.9957,0,1.1092,29.87,765,0.45054403,0.5197,50000,-240.1981,15.4337,57.8397287,0
0.084467412,1,0,2.2439175,0,0,4.00E-10,10000000,0.9955,0,1.1381,30.45,765.37,1.0594636,0.9511,50000,-240.0692,15.435,59.14764955,0
1.405232529,1,0,2.2694988,0,0,0.00E+00,10000000,0.9955,0,1.0807,30.45,765.36,1.0650694,0.9513,50000,-236.4612,15.4177,56.53457974,1
0.989033235,1,0.001,2.2861555,0,0,6.00E-11,10000000,0.9954,0,1.1415,30.79,765.35,1.0612144,0.9515,50000,-209.3504,15.435,59.30052111,0
0.677973294,1,0,2.2310586,0,0,5.00E-10,10000000,0.9956,0,1.1021,30.12,765.22,1.0612849,0.9516,50000,-241.7504,15.4348,57.51908053,0
0.079347759,1,0,2.2978978,0,0,0.00E+00,10000000,0.9956,0,1.1567,30.26,765.31,1.0629822,0.9525,50000,-241.6758,15.435,59.98307908,0
0.143619941,1,0,2.2466369,0,0,4.00E-10,10000000,0.9955,0,1.1394,30.45,765.37,1.0615488,0.9525,50000,-240.0198,15.4352,59.2078954,0
2.357290294,1,0,2.194219,0,0,0.00E+00,10000000,0.9957,0,1.0719,29.96,765.16,1.0618054,0.953,50000,-240.3191,15.4356,56.13005595,1
1.022109882,1,0.001,2.286473,0,0,4.00E-11,10000000,0.9954,0,1.139,30.79,765.35,1.0637234,0.9535,50000,-209.4049,15.435,59.19110126,1
2.303060765,1,0,2.1997426,0,0,1.00E-11,10000000,0.9957,0,1.0732,29.96,765.16,1.0644147,0.9548,50000,-240.3523,15.4357,56.19138136,1
0.048213662,1,0,2.2964568,0,0,0.00E+00,10000000,0.9956,0,1.1574,30.26,765.31,1.0673357,0.9556,50000,-241.6964,15.435,60.01184312,0
1.278988706,1,0,2.3094237,0,0,0.00E+00,10000000,0.9955,0,1.1283,30.45,765.39,1.0692577,0.9569,50000,-239.7339,15.4355,58.70461147,1
0.001703789,1,0,2.2753172,0,0,0.00E+00,10000000,0.9956,0,1.2006,30.11,765.24,1.0697966,0.9573,50000,-241.3769,15.426,61.92582675,0
0.008632741,1,0,2.218807,0,0,0.00E+00,10000000,0.9957,0,1.0851,29.97,765.19,1.0723361,0.9574,50000,-241.12,15.4279,56.74039268,0
1.254113882,1,0,2.3086019,0,0,0.00E+00,10000000,0.9955,0,1.1301,30.45,765.39,1.0709652,0.9582,50000,-239.6702,15.4358,58.79027033,1
0.001923051,1,0,2.2155533,0,0,0.00E+00,10000000,0.9957,0,1.0826,29.97,765.19,1.0741801,0.9586,50000,-241.1401,15.4273,56.62335384,0
1.229239235,1,0,2.3077798,0,0,0.00E+00,10000000,0.9955,0,1.132,30.45,765.39,1.0726726,0.9594,50000,-239.6066,15.4361,58.87587204,1
0.001171098,1,0,2.279042,0,0,0.00E+00,10000000,0.9956,0,1.2047,30.11,765.24,1.0728693,0.9596,50000,-241.414,15.426,62.1056265,0
0,1,0,2.2122993,0,0,0.00E+00,10000000,0.9957,0,1.0801,29.97,765.19,1.0760243,0.9597,50000,-241.1602,15.4267,56.50619798,0
0.065594271,1,0,2.2230182,0,0,5.00E-10,10000000,0.9955,0,1.1068,30.49,765.29,1.0748135,0.962,50000,-235.5503,15.4339,57.73372317,0
0.730302882,1,0,2.2564883,0,0,4.00E-10,10000000,0.9957,0,1.0926,29.97,765.18,1.0776389,0.9623,50000,-240.8318,15.4263,57.08229462,0
0.777298235,1,0,2.2581594,0,0,4.00E-10,10000000,0.9957,0,1.0917,29.97,765.18,1.0786157,0.963,50000,-240.8171,15.4259,57.0410198,0
2.086537059,1,0,2.3080199,0,0,5.00E-11,10000000,0.9956,0,1.1531,30.12,765.25,1.0830555,0.9676,50000,-241.9611,15.4348,59.821675,1
0.049877218,1,0,2.2896595,0,0,4.00E-10,10000000,0.9957,0,1.1455,29.96,765.17,1.078983,0.968,50000,-240.3589,15.435,59.47914603,0
0.004693826,1,0,2.244043,0,0,0.00E+00,10000000,0.9956,0,1.1554,30.13,765.16,1.3853456,0.9692,50000,-242.0461,15.4343,59.92568517,0
2.194280882,1,0,2.30951,0,0,3.00E-11,10000000,0.9956,0,1.1561,30.12,765.25,1.0859833,0.9696,50000,-241.9771,15.435,59.95604048,1
2.043406118,1,0,2.267374,0,0,5.00E-11,10000000,0.9957,0,1.09,29.96,765.18,1.0875742,0.9709,50000,-240.9571,15.4416,56.96445751,1
2.177897176,1,0,2.267526,0,0,4.00E-11,10000000,0.9957,0,1.0886,29.96,765.18,1.0878173,0.9711,50000,-240.9878,15.4425,56.9011662,1
2.312388235,1,0,2.2676778,0,0,2.00E-11,10000000,0.9957,0,1.0873,29.96,765.18,1.0880604,0.9713,50000,-241.0186,15.4433,56.83783809,1
0.033471378,1,0,2.2944129,0,0,4.00E-10,10000000,0.9957,0,1.145,29.96,765.17,1.090029,0.9713,50000,-240.3131,15.435,59.45806386,0
1.978568235,1,0,2.1898932,0,0,0.00E+00,10000000,0.9955,0,1.1359,30.45,765.38,1.0930115,0.9748,50000,-238.9845,15.4277,59.04852543,1
2.100102294,1,0,2.1866767,0,0,0.00E+00,10000000,0.9955,0,1.1361,30.45,765.38,1.0962007,0.9771,50000,-239.0562,15.4273,59.05778226,1
2.221636294,1,0,2.1834605,0,0,0.00E+00,10000000,0.9955,0,1.1363,30.45,765.38,1.0993898,0.9794,50000,-239.1278,15.4269,59.06704282,1
0.084835288,1,0,2.3017642,0,0,4.00E-10,10000000,0.9957,0,1.1065,29.96,765.16,1.1201458,0.9937,50000,-240.579,15.4271,57.71709074,0
0.740089412,1,0,2.25961,0,0,0.00E+00,10000000,0.9955,0,1.1996,30.45,765.38,1.125248,0.9968,50000,-238.537,15.4426,61.88068756,0
0.090359441,1,0,2.306229,0,0,4.00E-10,10000000,0.9957,0,1.1049,29.96,765.16,1.1250952,0.9972,50000,-240.5966,15.4266,57.64582527,0
